price,rating,specScore,brand,processor,storage,cores,ram,screen_size,Warranty,OS,graphics,storage_type,ram_type,width,height,aspect_ratio,resolution_area
76990,4.6,63,HP,Intel Core i7,1024,10,16,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
57999,4.65,57,HP,Intel Core i5,512,10,8,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
59900,4.75,63,Asus,Intel Core i5,512,12,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
72990,4.6,64,Asus,Intel Core i7,512,14,16,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,2880,1800,1.6,5184000
72990,4.3,64,Asus,Intel Core i7,512,14,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
32990,4.25,53,Asus,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
115190,4.55,75,Lenovo,Intel Core i7,1024,14,16,14.5,36,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,LPDDR5,3072,1920,1.6,5898240
39990,4.05,52,Asus,AMD Ryzen 3,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
45990,4.5,53,Asus,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
74990,4.3,64,MSI,Intel Core i7,512,10,16,17.3,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920,1080,1.777777778,2073600
26990,4.4,47,Infinix,Intel Core i3,256,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,LPDDR4X,1920,1080,1.777777778,2073600
22710,4.1,42,HP,Others,256,No ,8,15.6,12,Windows 11 ,amd integrated,SSD,DDR4,1920,1080,1.777777778,2073600
34780,4.45,54,Dell,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
139900,4.45,44,Apple,Apple M Series,512,No ,16,13.6,12,Mac ,10-Core GPU,SSD,Unified Memory,2560,1664,1.538461538,4259840
60900,4.25,61,HP,Intel Core i5,512,10,16,14,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
43990,4,60,Acer,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
192990,4.4,56,Microsoft,Intel Core i7,512,10,16,13,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,2880,1920,1.5,5529600
162990,4.65,57,Microsoft,Intel Core i7,256,10,16,13,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,2880,1920,1.5,5529600
42990,4.2,60,Asus,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
35990,4.25,54,Lenovo,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
96335,4.65,51,Microsoft,Intel Core i5,256,10,8,13,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,2880,1920,1.5,5529600
16990,4.7,42,Other,Others,256,No ,8,14.1,1,Windows 11 ,intel hd graphics,SSD,DDR3,1366,768,1.778645833,1049088
38990,4.15,56,Asus,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
64119,4.6,68,Lenovo,Intel Core i7,512,10,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
50690,4.2,53,HP,Intel Core i5,512,10,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
37791,4.2,61,HP,Intel Core i3,1024,No ,8,15.6,0,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
57990,4.75,62,Asus,AMD Ryzen 5,512,No ,16,16,12,Windows 11 ,amd radeon,SSD,DDR4,1920,1200,1.6,2304000
78990,4.6,63,HP,Intel Core i7,1024,10,16,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
58990,4.65,57,HP,Intel Core i5,512,10,8,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
69990,4.6,64,Asus,Intel Core i7,512,14,16,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,2880,1800,1.6,5184000
56990,4.2,55,HP,Intel Core i5,512,12,16,15.6,12,Windows 11 ,intel iris xᵉ graphics,SSD,DDR4,1920,1080,1.777777778,2073600
199990,4.05,83,Asus,Others,2048,14,32,16,12,Windows 11  ,NVIDIA,SSD,DDR5,2560,1600,1.6,4096000
61500,4.45,57,Asus,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1920,1080,1.777777778,2073600
19990,4.3,33,Asus,Others,256,No ,4,15.6,12,Windows 11  ,intel uhd graphics,SSD,Unknown,1366,768,1.778645833,1049088
83490,4.3,63,Samsung,Intel Core i5,512,12,16,13.3,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,1080,1920,0.5625,2073600
50500,4.1,56,HP,AMD Ryzen 5,512,No ,8,14,12,Windows 11 ,amd radeon amd,SSD,DDR4,1920,1080,1.777777778,2073600
109900,4.15,43,Apple,Apple M Series,256,No ,16,13.3,12,Mac ,Apple M1 Integrated Graphics,SSD,DDR4,2560,1600,1.6,4096000
114999,4.2,56,Dell,Intel Core i7,512,No ,16,14,12,Windows 10  ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
56990,4.1,62,HP,AMD Ryzen 5,512,No ,8,15.6,12,Windows 10 ,NVIDIA,SSD,DDR4,1920,1080,1.777777778,2073600
32450,4.7,48,Other,Intel Core i3,256,No ,8,14,12,Windows 10 ,intel uhd graphics,SSD,LPDDR4X,1440,2160,0.666666667,3110400
139890,4.2,79,Asus,AMD Ryzen 9,1024,No ,32,13.4,12,Windows 10 ,NVIDIA,SSD,LPDDR4X,3840,2400,1.6,9216000
24831,4.5,53,HP,AMD Ryzen 3,1024,No ,8,15.6,12,Windows 10 ,amd radeon,HDD,DDR4,1920,1080,1.777777778,2073600
47999,4.65,52,Dell,Intel Core i5,512,No ,8,14,12,Ubuntu ,intel hd,SSD,DDR4,1366,768,1.778645833,1049088
39990,4.55,53,HP,Intel Core i5,512,No ,8,14,12,Windows 10 ,intel integrated uhd,SSD,DDR4,1366,768,1.778645833,1049088
72999,3.85,48,Apple,Intel Core i3,256,No ,8,13.3,0,Mac 10.15.3 ,intel iris plus,SSD,LPDDR4X,2560,1600,1.6,4096000
71800,4.2,55,Samsung,Intel Core i5,1024,No ,16,13.3,12,Chrome ,intel integrated,SSD,LPDDR3,3840,2160,1.777777778,8294400
201498,4.3,77,Apple,Intel Core i9,2048,No ,32,16,12,Mac Catalina ,Radeon Pro 5500M,SSD,DDR4,3072,1920,1.6,5898240
87990,4.7,61,Dell,Intel Core i7,256,No ,8,13.3,12,Windows 10 ,Geforce MX130,SSD,DDR4,1920,1080,1.777777778,2073600
52990,4.5,51,Acer,Intel Core i5,512,10,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
39990,4.2,47,Acer,Intel Core i3,512,No ,8,14,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1200,1.6,2304000
68630,4.2,62,HP,AMD Ryzen 5,512,No ,16,16,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1200,1.6,2304000
319990,4,92,MSI,Intel Core Ultra,1024,16,32,18,24,Windows 11 ,rtx 4080,SSD,DDR5,3840,2400,1.6,9216000
106485,4.65,71,Lenovo,AMD Ryzen 7,1024,No ,32,16,36,Windows 11 ,amd radeon,SSD,LPDDR5X,1920,1200,1.6,2304000
69899,4.7,63,HP,Intel Core i5,512,10,16,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
42990,4.75,59,MSI,Intel Core i5,512,10,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
62990,4.55,68,MSI,Intel Core i5,1024,No ,16,15.6,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
54990,4.1,60,MSI,Intel Core i7,512,10,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
27990,4.4,51,Other,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel integrated,SSD,LPDDR4,1920,1080,1.777777778,2073600
127990,4.35,69,Other,Intel Core Ultra,2048,16,32,14.2,12,Windows 11 ,intel arc graphics,SSD,Unknown,1920,2880,0.666666667,5529600
49485,4.2,59,Lenovo,Intel Core i3,512,No ,8,16,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
159990,4.6,53,Dell,Others,512,12,16,14,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2560,1600,1.6,4096000
92590,4.35,56,Dell,Others,1024,10,16,16,12,Windows 11 ,intel graphics,SSD,DDR5,1920,1200,1.6,2304000
51990,4.15,55,MSI,Intel Core i7,512,10,16,14,12,Windows 11 ,intel iris xe graphics,SSD,Unknown,1920,1080,1.777777778,2073600
67990,4.5,55,Lenovo,Intel Core i5,512,10,8,14,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1200,1.6,2304000
75490,4.2,65,Lenovo,Intel Core i5,1024,10,16,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1200,1.6,2304000
69990,4.05,59,HP,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,rtx 3050a,SSD,DDR4,1920,1080,1.777777778,2073600
189990,4.5,80,Acer,Intel Core i7,1024,20,16,16,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
18990,4.05,33,Asus,Others,64,No ,4,14,12,Chrome ,intel integrated uhd,SSD,LPDDR4X,1920,1080,1.777777778,2073600
31990,4.55,53,Lenovo,AMD Ryzen 3,512,No ,8,14,12,Windows 11 ,amd radeon graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
238990,4.3,75,Lenovo,Intel Core Ultra,1024,12,32,13.3,36,Windows 11 ,intel integrated,SSD,LPDDR5X,2880,1800,1.6,5184000
78990,4.35,61,HP,Intel Core i7,512,10,16,15.6,12,Windows 11 ,rtx 3050a,SSD,DDR4,1920,1080,1.777777778,2073600
52485,4.45,48,HP,Intel Core i3,256,No ,8,15.6,12,Windows 11 ,intel graphics,SSD,Unknown,1920,1080,1.777777778,2073600
44990,4.05,57,Lenovo,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,amd radeon,SSD,DDR4,1920,1080,1.777777778,2073600
48999,4.2,55,Lenovo,Intel Core i3,512,No ,8,14,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1200,1.6,2304000
60780,4.65,57,Acer,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
16490,4.15,33,Other,Others,128,No ,4,14.1,12,Windows 11 ,intel integrated uhd,SSD,LPDDR4,1366,768,1.778645833,1049088
113999,4.65,73,Lenovo,AMD Ryzen 7,1024,No ,32,14,36,Windows 11 ,amd radeon graphics,SSD,LPDDR5X,1920,1200,1.6,2304000
86990,4.7,65,Lenovo,Intel Core i7,512,10,16,14,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1200,1.6,2304000
47999,4,59,HP,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
45799,4.25,56,HP,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR5,1920,1080,1.777777778,2073600
28990,4.2,45,Other,Intel Core i3,512,No ,8,14.1,12,Windows 11 ,intel integrated uhd,SSD,Unknown,1920,1080,1.777777778,2073600
36990,4.45,47,Other,Intel Core i5,512,10,8,14.1,12,Windows 11 ,intel integrated uhd,SSD,Unknown,1920,1080,1.777777778,2073600
27490,4.2,51,Other,Intel Core i3,256,No ,8,15.6,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR4,1920,1080,1.777777778,2073600
43990,4.5,56,Other,Intel Core i7,512,10,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR4,1920,1080,1.777777778,2073600
36990,4.45,55,Other,Intel Core i5,512,10,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR4,1920,1080,1.777777778,2073600
37990,4.7,55,Other,Intel Core i5,512,10,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,LPDDR4,1920,1080,1.777777778,2073600
47490,4.45,41,HP,Intel Core i3,256,No ,8,14,12,Chrome ,intel integrated uhd,UFS,LPDDR5,1080,1920,0.5625,2073600
259990,4.05,56,HP,Others,1024,No ,32,14,12,Windows 11 ,amd radeon graphics,SSD,Unknown,2240,1400,1.6,3136000
170690,4.7,74,Dell,Others,1024,12,32,13.4,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2880,1800,1.6,5184000
141490,4.25,65,Dell,Others,512,12,16,13.4,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,1920,1200,1.6,2304000
151190,4.2,69,Dell,Others,512,12,16,13.4,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2880,1800,1.6,5184000
40785,4.05,37,HP,Others,128,No ,8,14,12,Chrome  ,intel integrated uhd,UFS,LPDDR5,1366,768,1.778645833,1049088
20990,4.2,33,Acer,Others,256,No ,8,15.6,12,Windows 11 ,intel uhd,SSD,LPDDR4X,1366,768,1.778645833,1049088
174990,4.4,72,Acer,Intel Core i7,1024,10,16,15.6,24,Windows 11 ,rtx 4050,SSD,DDR5,3840,2160,1.777777778,8294400
159990,4.05,48,Microsoft,Others,512,12,16,15,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2496,1664,1.5,4153344
180990,4.45,53,Microsoft,Others,1024,12,16,13,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2880,1920,1.5,5529600
232990,4.6,59,Microsoft,Others,1024,12,32,13,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2880,1920,1.5,5529600
131990,4.5,50,Microsoft,Others,512,10,16,13,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2880,1920,1.5,5529600
202990,4.25,52,Microsoft,Others,1024,12,32,13.8,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2304,1536,1.5,3538944
170990,4.35,46,Microsoft,Others,1024,12,16,13.8,12,Windows 11 ,Qualcomm Adreno GPU,SSD,Unknown,2304,1536,1.5,3538944
178990,4.7,50,Microsoft,Others,1024,12,16,15,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2496,1664,1.5,4153344
139990,4.4,45,Microsoft,Others,256,12,16,15,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2496,1664,1.5,4153344
131990,4.5,45,Microsoft,Others,512,10,16,13.8,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2304,1536,1.5,3538944
25490,4.5,47,Lenovo,Others,512,No ,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1366,768,1.778645833,1049088
109990,4.15,56,Dell,Others,512,10,16,14,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2560,1600,1.6,4096000
144990,4.5,55,Dell,Others,512,12,16,13.4,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,1920,1200,1.6,2304000
50490,4.15,39,HP,Intel Core i3,256,No ,8,14,12,Chrome  ,intel integrated uhd,UFS,LPDDR5,1366,768,1.778645833,1049088
48247,4.65,39,HP,Intel Core i3,128,No ,8,14,12,Chrome  ,intel integrated uhd,UFS,LPDDR5,1366,768,1.778645833,1049088
171999,4.05,77,HP,Intel Core i9,1024,24,16,16.1,12,Windows 11 ,rtx 4060,SSD,DDR5,2560,1440,1.777777778,3686400
108990,4.2,74,Dell,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,rtx 4060,SSD,DDR5,1920,1080,1.777777778,2073600
39990,4.35,44,Lenovo,Intel Core i3,512,5,8,15.6,12,Windows 11 ,intel uhd graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
148990,4,68,Lenovo,Intel Core Ultra,1024,16,16,14.5,12,Windows 11 ,rtx 4050,SSD,LPDDR5X,2880,1800,1.6,5184000
29990,4.35,34,HP,Others,64,No ,4,14,12,Chrome ,intel integrated uhd,UFS,LPDDR5,1366,768,1.778645833,1049088
36307,4.7,36,HP,Others,128,No ,4,14,12,Chrome  ,intel integrated uhd,UFS,LPDDR5,1366,768,1.778645833,1049088
64990,4.5,53,Lenovo,Others,512,10,16,15.6,12,Windows 11 ,intel integrated,SSD,LPDDR5X,1920,1080,1.777777778,2073600
91051,4.6,70,Other,Intel Core i5,512,12,16,15.6,24,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
97106,4.35,65,Other,Intel Core i7,512,10,16,16,24,Windows 11 ,rtx 4050,SSD,DDR5,1920,1200,1.6,2304000
34990,4.4,55,HP,Intel Core i3,256,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
106495,4.6,68,Other,Intel Core i7,512,10,16,16,24,Windows 11 ,rtx 4060,SSD,DDR5,1920,1200,1.6,2304000
106897,4.1,72,Other,Intel Core i7,512,10,16,15.6,24,Windows 11 ,rtx 4060,SSD,DDR5,1920,1080,1.777777778,2073600
79290,4.15,55,Dell,Others,1024,10,16,16,12,Windows 11 ,intel graphics,SSD,DDR5,1920,1200,1.6,2304000
127990,4.2,73,MSI,Intel Core i7,1024,14,16,17.3,24,Windows 11 ,rtx 4060,SSD,DDR5,2560,1440,1.777777778,3686400
32990,4.55,47,HP,Intel Core i3,512,No ,8,15.6,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
54990,4.05,62,Asus,Intel Core i5,512,12,16,16,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1200,1.6,2304000
167990,4.4,79,MSI,Intel Core i7,1024,20,16,16,24,Windows 11 ,rtx 4060,SSD,DDR5,2560,1440,1.777777778,3686400
79990,4.7,62,Lenovo,Others,512,10,16,14,12,Windows 11 ,intel integrated,SSD,LPDDR5X,1920,1200,1.6,2304000
99990,4.1,55,HP,Intel Core Ultra,512,12,16,13.3,12,Windows 11 ,intel integrated,SSD,LPDDR5,1920,1200,1.6,2304000
54990,4.6,53,Asus,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
156990,4.05,74,HP,Intel Core Ultra,1024,16,16,16,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2560,1600,1.6,4096000
223990,4.75,75,Samsung,Intel Core Ultra,1024,16,16,16,12,Windows 11 ,rtx 4050,SSD,LPDDR5X,2880,1800,1.6,5184000
108531,4.05,65,HP,Intel Core i7,1024,10,16,15.6,12,Windows 11 ,rtx 4060,SSD,DDR4,1920,1080,1.777777778,2073600
52990,4.2,54,Acer,Intel Core i7,1024,10,16,14,12,Windows 11 ,intel integrated iris xe,SSD,Unknown,1920,1080,1.777777778,2073600
49990,4.75,53,Acer,Intel Core i7,512,10,16,14,12,Windows 11 ,intel integrated uhd,SSD,Unknown,1920,1080,1.777777778,2073600
58490,4.25,61,Lenovo,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,Intel Arc A530M,SSD,DDR5,1920,1080,1.777777778,2073600
76990,4.6,66,MSI,Intel Core i9,512,14,16,15.6,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920,1080,1.777777778,2073600
110990,4.4,71,MSI,Intel Core Ultra,512,16,16,15.6,24,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
66990,4.75,60,MSI,Intel Core i7,512,10,16,15.6,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920,1080,1.777777778,2073600
129990,4.1,61,Lenovo,AMD Ryzen 7,1024,16,16,16,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2048,1280,1.6,2621440
104990,4.45,70,MSI,Intel Core i7,512,10,16,15.6,24,Windows 11 ,rtx 4060,SSD,DDR5,1920,1080,1.777777778,2073600
124990,4.25,77,MSI,AMD Ryzen 9,512,No ,16,15.6,24,Windows 11 ,rtx 4060,SSD,DDR5,1080,1920,0.5625,2073600
315090,4.75,86,Dell,Intel Core Ultra,1024,16,32,16.3,12,Windows 11 ,rtx 4060,SSD,LPDDR5X,3840,2400,1.6,9216000
73990,4.65,57,MSI,Intel Core Ultra,512,14,16,15.6,12,Windows 11 ,intel arc graphics,SSD,DDR5,1920,1080,1.777777778,2073600
72990,4.5,59,MSI,Intel Core Ultra,512,16,16,15.6,12,Windows 11 ,intel arc graphics,SSD,DDR5,1920,1080,1.777777778,2073600
114990,4.25,69,Lenovo,Intel Core i7,1024,12,16,14,12,Windows 11 ,amd radeon graphics,SSD,LPDDR5,1920,1200,1.6,2304000
146990,4.2,78,MSI,AMD Ryzen 9,1024,No ,16,17.3,24,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,1920,1080,1.777777778,2073600
143990,4.3,78,MSI,AMD Ryzen 9,1024,No ,16,15.6,24,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,1080,1920,0.5625,2073600
247990,4.45,81,Dell,Intel Core Ultra,1024,16,32,14.5,12,Windows 11 ,rtx 4050,SSD,LPDDR5X,3200,2000,1.6,6400000
202390,4.35,73,Dell,Intel Core Ultra,1024,16,16,14.5,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,3200,2000,1.6,6400000
137990,4.4,72,MSI,Intel Core Ultra,1024,16,32,16,24,Windows 11 ,intel arc graphics,SSD,LPDDR5,2560,1600,1.6,4096000
53990,4.05,62,MSI,Intel Core i5,512,No ,8,15.6,24,Windows 11 ,rtx 2050,SSD,DDR4,1920,1080,1.777777778,2073600
340990,4.45,93,MSI,Intel Core Ultra,2048,16,32,18,24,Windows 11 ,rtx 4080,SSD,DDR5,3840,2400,1.6,9216000
169990,4.35,46,HP,Others,512,No ,16,14,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2240,1400,1.6,3136000
189990,4,86,Other,Intel Core i9,2048,24,32,16,24,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,2560,1600,1.6,4096000
79490,4.25,61,HP,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR4X,1920,1080,1.777777778,2073600
53499,4,63,Lenovo,AMD Ryzen 5,512,No ,8,14,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1920,1200,1.6,2304000
166790,4.5,57,Dell,Intel Core i7,1024,10,16,13.4,12,Windows 11 ,intel iris xe graphics,SSD,LPDDR5,1920,1080,1.777777778,2073600
34990,4.05,46,Acer,Intel Core i3,256,No ,8,15.6,12,Chrome ,intel integarted graphics,SSD,Unknown,1920,1080,1.777777778,2073600
39990,4.15,53,Acer,Intel Core i5,512,10,8,14,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
390990,4.45,95,MSI,Intel Core Ultra,2048,16,32,18,24,Windows 11 ,rtx 4090,SSD,DDR5,3840,2400,1.6,9216000
102990,4.5,71,Lenovo,Intel Core i7,512,14,24,15.6,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
79999,4.55,56,Samsung,Others,512,10,16,15.6,12,Windows 11 ,intel graphics,SSD,LPDDR4X,1920,1080,1.777777778,2073600
176990,4.5,74,Samsung,Intel Core Ultra,1024,16,32,16,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,2880,1800,1.6,5184000
101990,4.35,64,HP,Intel Core i7,1024,10,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR4,1920,1080,1.777777778,2073600
199990,4.25,62,Asus,AMD Ryzen 9,1024,No ,16,16,12,Windows 11 ,rtx 4060,SSD,LPDDR5X,1920,1080,1.777777778,2073600
48990,4.6,56,Asus,Intel Core i5,512,10,16,15.6,12,Windows 11 ,intel integrated,SSD,DDR4,1920,1080,1.777777778,2073600
27990,4.25,50,Acer,Intel Core i3,256,No ,8,14,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
67990,4.05,62,HP,AMD Ryzen 5,512,No ,16,15.6,12,Windows 11 ,amd radeon amd,SSD,LPDDR4X,1920,1080,1.777777778,2073600
145990,4.6,75,Dell,Intel Core i7,512,14,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR5,2560,1600,1.6,4096000
99990,4.35,73,Lenovo,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR5,1920,1080,1.777777778,2073600
36990,4.45,55,Asus,Intel Core i3,512,No ,8,14,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920,1080,1.777777778,2073600
65990,4,65,Acer,Intel Core i5,1024,No ,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920,1080,1.777777778,2073600
111990,4.45,61,Asus,Intel Core Ultra,1024,16,16,15.6,12,Windows 11 ,intel integrated,SSD,LPDDR5X,2880,1620,1.777777778,4665600
37990,4.7,53,MSI,Intel Core i5,512,10,8,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
147990,4.2,68,MSI,Intel Core Ultra,1024,16,32,13.3,24,Windows 11 ,intel integrated,SSD,LPDDR5,1920,1200,1.6,2304000
52990,4.4,57,MSI,Intel Core i7,512,10,16,15.6,12,Windows 11 ,intel integrated iris xe,SSD,DDR4,1920,1080,1.777777778,2073600
89990,4.05,61,Asus,AMD Ryzen 5,1024,No ,16,14,12,Windows 11 ,amd radeon graphics,SSD,LPDDR5X,1920,1200,1.6,2304000
113990,4.4,47,Microsoft,Others,256,10,16,13,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2880,1920,1.5,5529600
126990,4.45,61,Asus,Intel Core Ultra,1024,16,16,16,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,3200,2000,1.6,6400000
132990,4.65,65,MSI,Intel Core Ultra,1024,14,16,13.3,24,Windows 11 ,intel integrated,SSD,LPDDR5,1920,1200,1.6,2304000
94690,4.1,73,Lenovo,AMD Ryzen 7,1024,No ,16,14,12,Windows 11 ,amd radeon,SSD,DDR5,1920,1200,1.6,2304000
284990,4.1,90,HP,Intel Core i9,1024,14,32,15.6,12,Windows 11 ,NVIDIA,SSD,DDR5,1920,1080,1.777777778,2073600
49990,4.15,56,Dell,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1920,1080,1.777777778,2073600
155990,4,77,HP,Intel Core i9,1024,24,16,16.1,12,Windows 11 ,rtx 4060,SSD,DDR5,2560,1440,1.777777778,3686400
87719,4.35,56,Dell,Others,1024,10,16,14,12,Windows 11 ,intel graphics,SSD,DDR5,1920,1200,1.6,2304000
185990,4.25,77,MSI,Intel Core Ultra,1024,16,16,14,24,Windows 11 ,rtx 4060,SSD,DDR5,1920,1200,1.6,2304000
